airportID,airportName,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,dst
2616,Marechal Cunha Machado Intl,Sao Luis,Brazil,SLZ,SBSL,-2.585361,-44.234139,178,-3,S
2618,Congonhas,Sao Paulo,Brazil,CGH,SBSP,-23.626692,-46.655375,2631,-3,S
2619,Sao Jose Do Rio Preto,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-20.816567,-49.406511,1784,-3,S
2621,Deputado Luis Eduardo Magalhaes,Salvador,Brazil,SSA,SBSV,-12.910994,-38.331044,64,-3,S
2622,Trombetas,Oriximina,Brazil,TMT,SBTB,-1.4896,-56.396803,287,-4,S
2623,Senador Petronio Portella,Teresina,Brazil,THE,SBTE,-5.059942,-42.823478,219,-3,S
2624,Tefe,Tefe,Brazil,TFF,SBTF,-3.382944,-64.724056,184,-4,S
2628,Tabatinga,Tabatinga,Brazil,TBT,SBTT,-4.255669,-69.935828,279,-4,S
2629,Tucurui,Tucurui,Brazil,TUR,SBTU,-3.786008,-49.720267,830,-3,S
2632,Rubem Berta,Uruguaiana,Brazil,URG,SBUG,-29.782178,-57.038189,256,-3,S
2633,Ten Cel Av Cesar Bombonato,Uberlandia,Brazil,UDI,SBUL,-18.882844,-48.225594,3094,-3,S
2635,Uberaba,Uberaba,Brazil,UBA,SBUR,-19.765,-47.964778,2655,-3,S
2636,Major Brigadeiro Trompowsky,Varginha,Brazil,VAG,SBVG,-21.590067,-45.473342,3028,-3,S
2637,Vilhena,Vilhena,Brazil,BVH,SBVH,-12.694375,-60.098269,2018,-4,S
2638,Goiabeiras,Vitoria,Brazil,VIX,SBVT,-20.258056,-40.286389,11,-3,S
2641,Chacalluta,Arica,Chile,ARI,SCAR,-18.348531,-70.338742,167,-4,S
2642,Balmaceda,Balmaceda,Chile,BBA,SCBA,-45.916058,-71.689475,1722,-3,S
2645,El Loa,Calama,Chile,CJC,SCCF,-22.498175,-68.903575,7543,-4,S
2647,Carlos Ibanez Del Campo Intl,Punta Arenas,Chile,PUQ,SCCI,-53.002642,-70.854586,139,-4,S
2649,Diego Aracena Intl,Iquique,Chile,IQQ,SCDA,-20.535222,-70.181275,155,-4,S
2650,Arturo Merino Benitez Intl,Santiago,Chile,SCL,SCEL,-33.392975,-70.785803,1555,-4,S
2651,Cerro Moreno Intl,Antofagasta,Chile,ANF,SCFA,-23.444478,-70.4451,455,-4,S
2656,Carriel Sur Intl,Concepcion,Chile,CCP,SCIE,-36.77265,-73.063106,26,-4,S
2657,Mataveri Intl,Easter Island,Chile,IPC,SCIP,-27.164792,-109.421831,227,-6,S
2658,Canal Bajo Carlos Hott Siebert,Osorno,Chile,ZOS,SCJO,-40.611208,-73.061042,187,-4,S
2662,La Florida,La Serena,Chile,LSC,SCSE,-29.916233,-71.199522,481,-4,S
2664,Maquehue,Temuco,Chile,ZCO,SCTC,-38.766819,-72.637097,304,-4,S
2665,El Tepual Intl,Puerto Montt,Chile,PMC,SCTE,-41.438886,-73.093953,294,-4,S
2667,Pichoy,Valdivia,Chile,ZAL,SCVD,-39.649956,-73.086111,59,-4,S
2670,Francisco De Orellana,Coca,Ecuador,OCC,SECO,-0.462886,-76.986842,834,-5,U
2671,Mariscal Lamar,Cuenca,Ecuador,CUE,SECU,-2.889467,-78.984397,8306,-5,U
2672,Seymour,Galapagos,Ecuador,GPS,SEGS,-0.453758,-90.265914,207,-6,U
2673,Jose Joaquin De Olmedo Intl,Guayaquil,Ecuador,GYE,SEGU,-2.157419,-79.883558,19,-5,U
2680,Coronel E Carvajal,Macas,Ecuador,XMS,SEMC,-2.299167,-78.12075,3452,-5,U
2683,Eloy Alfaro Intl,Manta,Ecuador,MEC,SEMT,-0.946078,-80.678808,48,-5,U
2688,Mariscal Sucre Intl,Quito,Ecuador,UIO,SEQU,-0.141144,-78.488214,9228,-5,U
2697,Teniente Coronel Luis A Mantilla,Tulcan,Ecuador,TUA,SETU,0.809506,-77.708056,9649,-5,U
2699,Silvio Pettirossi Intl,Asuncion,Paraguay,ASU,SGAS,-25.23985,-57.519133,292,-4,S
2705,El Eden,Armenia,Colombia,AXM,SKAR,4.452775,-75.766447,3990,-5,U
2706,Tres De Mayo,Puerto Asis,Colombia,PUU,SKAS,0.505228,-76.500836,815,-5,U
2708,Palonegro,Bucaramanga,Colombia,BGA,SKBG,7.1265,-73.184778,3897,-5,U
2709,Eldorado Intl,Bogota,Colombia,BOG,SKBO,4.701594,-74.146947,8361,-5,U
2710,Ernesto Cortissoz,Barranquilla,Colombia,BAQ,SKBQ,10.889589,-74.780819,98,-5,U
2711,Jose Celestino Mutis,Bahia Solano,Colombia,BSC,SKBS,6.202917,-77.394675,80,-5,U
2712,Gerardo Tobar Lopez,Buenaventura,Colombia,BUN,SKBU,3.819628,-76.989767,48,-5,U
2713,Camilo Daza,Cucuta,Colombia,CUC,SKCC,7.927567,-72.511547,1096,-5,U
2714,Rafael Nunez,Cartagena,Colombia,CTG,SKCG,10.442381,-75.512961,4,-5,U
2715,Alfonso Bonilla Aragon Intl,Cali,Colombia,CLO,SKCL,3.543222,-76.381583,3162,-5,U
2716,La Florida,Tumaco,Colombia,TCO,SKCO,1.814417,-78.749228,8,-5,U
2717,Las Brujas,Corozal,Colombia,CZU,SKCZ,9.332742,-75.285594,528,-5,U
2718,Yariguies,Barrancabermeja,Colombia,EJA,SKEJ,7.024331,-73.8068,412,-5,U
2719,Gustavo Artunduaga Paredes,Florencia,Colombia,FLA,SKFL,1.589189,-75.564372,803,-5,U
2722,Juan Casiano,Guapi,Colombia,GPI,SKGP,2.570133,-77.8986,164,-5,U
2724,Perales,Ibague,Colombia,IBE,SKIB,4.421608,-75.1333,2999,-5,U
2728,Alfredo Vasquez Cobo,Leticia,Colombia,LET,SKLT,-4.193549,-69.943163,277,-5,U
2729,Olaya Herrera,Medellin,Colombia,EOH,SKMD,6.219958,-75.590519,4940,-5,U
2731,Los Garzones,Monteria,Colombia,MTR,SKMR,8.823744,-75.825831,36,-5,U
2732,Fabio Alberto Leon Bentley,Mitu,Colombia,MVP,SKMU,1.253664,-70.233878,680,-5,U
2733,La Nubia,Manizales,Colombia,MZL,SKMZ,5.029597,-75.464708,6871,-5,U
2734,Benito Salas,Neiva,Colombia,NVA,SKNV,2.95015,-75.294,1464,-5,U
2738,Puerto Carreno,Puerto Carreno,Colombia,PCR,SKPC,6.184717,-67.493164,177,-5,U
2739,Matecana,Pereira,Colombia,PEI,SKPE,4.812675,-75.739519,4416,-5,U
2741,Guillermo Leon Valencia,Popayan,Colombia,PPN,SKPP,2.4544,-76.609319,5687,-5,U
2742,Antonio Narino,Pasto,Colombia,PSO,SKPS,1.396247,-77.291478,5951,-5,U
2745,Jose Maria Cordova,Rio Negro,Colombia,MDE,SKRG,6.164536,-75.423119,6955,-5,U
2746,Almirante Padilla,Rio Hacha,Colombia,RCH,SKRH,11.526222,-72.925958,43,-5,U
2747,Jorge E Gonzalez Torres,San Jose Del Guaviare,Colombia,SJE,SKSJ,2.579694,-72.639358,605,-5,U
2748,Simon Bolivar,Santa Marta,Colombia,SMR,SKSM,11.11965,-74.230647,22,-5,U
2749,Gustavo Rojas Pinilla,San Andres Island,Colombia,ADZ,SKSP,12.583594,-81.711192,19,-5,U
2750,Eduardo Falla Solano,San Vincente De Caguan,Colombia,SVI,SKSV,2.152175,-74.76635,920,-5,U
2751,Tame,Tame,Colombia,TME,SKTM,6.451081,-71.760261,1050,-5,U
2752,Santiago Perez,Arauca,Colombia,AUC,SKUC,7.068881,-70.736925,420,-5,U
2753,El Carano,Quibdo,Colombia,UIB,SKUI,5.690758,-76.641181,204,-5,U
2755,Alfonso Lopez Pumarejo,Valledupar,Colombia,VUP,SKVP,10.435042,-73.249506,456,-5,U
2756,Vanguardia,Villavicencio,Colombia,VVC,SKVV,4.167875,-73.613761,1394,-5,U
2759,Jorge Wilsterman,Cochabamba,Bolivia,CBB,SLCB,-17.421058,-66.177114,8360,-4,U
2761,Heroes Del Acre,Cobija,Bolivia,CIJ,SLCO,-11.040436,-68.782972,892,-4,U
2762,El Alto Intl,La Paz,Bolivia,LPB,SLLP,-16.513339,-68.192256,13325,-4,U
2767,Juana Azurduy De Padilla,Sucre,Bolivia,SRE,SLSU,-19.007083,-65.288747,9527,-4,U
2768,Capitan Oriel Lea Plaza,Tarija,Bolivia,TJA,SLTJ,-21.555736,-64.701325,6084,-4,U
2769,Tte Av Jorge Henrich Arauz,Trinidad,Bolivia,TDD,SLTR,-14.818739,-64.918019,509,-4,U
2771,Viru Viru Intl,Santa Cruz,Bolivia,VVI,SLVR,-17.644756,-63.135364,1225,-4,U
2772,Yacuiba,Yacuiba,Bolivia,BYC,SLYA,-21.960925,-63.651669,2116,-3,U
2773,Johan A Pengel Intl,Zandery,Suriname,PBM,SMJP,5.452831,-55.187783,59,-3,U
2774,Rochambeau,Cayenne,French Guiana,CAY,SOCA,4.819808,-52.360447,26,-3,U
2781,Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,PCL,SPCL,-8.377939,-74.574297,513,-5,U
2785,Capt Jose A Quinones Gonzales Intl,Chiclayo,Peru,CIX,SPHI,-6.787475,-79.828097,97,-5,U
2786,Coronel Fap Alfredo Mendivil Duarte,Ayacucho,Peru,AYP,SPHO,-13.154819,-74.204417,8917,-5,U
2787,Andahuaylas,Andahuaylas,Peru,ANS,SPHY,-13.706408,-73.350378,11300,-5,U
2788,Comandante Fap German Arias Graziani,Anta,Peru,ATA,SPHZ,-9.347444,-77.598392,9097,-5,U
2789,Jorge Chavez Intl,Lima,Peru,LIM,SPIM,-12.021889,-77.114319,113,-5,U
2792,Juliaca,Juliaca,Peru,JUL,SPJL,-15.467103,-70.158169,12552,-5,U
2796,Pedro Canga,Tumbes,Peru,TBP,SPME,-3.552528,-80.381356,115,-5,U
2801,Coronel Francisco Secada Vignetta Intl,Iquitos,Peru,IQT,SPQT,-3.784739,-73.308806,306,-5,U
2802,Rodriguez Ballon,Arequipa,Peru,AQP,SPQU,-16.341072,-71.583083,8405,-5,U
2804,Capitan Carlos Martinez De Pinillos,Trujillo,Peru,TRU,SPRU,-8.081411,-79.108761,106,-5,U
2806,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,TPP,SPST,-6.508742,-76.373247,869,-5,U
2807,Coronel Carlos Ciriani Santa Rosa Intl,Tacna,Peru,TCQ,SPTN,-18.053333,-70.275833,1538,-5,U
2808,Padre Aldamiz,Puerto Maldonado,Peru,PEM,SPTU,-12.613611,-69.228611,659,-5,U
2809,Capitan Fap Guillermo Concha Iberico,Piura,Peru,PIU,SPUR,-5.20575,-80.616444,120,-5,U
2810,Capitan Montes,Talara,Peru,TYL,SPYL,-4.576639,-81.254139,282,-5,U
2812,Teniente Alejandro Velasco Astete Intl,Cuzco,Peru,CUZ,SPZO,-13.535722,-71.938781,10860,-5,U
2816,Carrasco Intl,Montevideo,Uruguay,MVD,SUMU,-34.838417,-56.030806,105,-3,S
2821,General Jose Antonio Anzoategui Intl,Barcelona,Venezuela,BLA,SVBC,10.107139,-64.689161,26,-4,U
2822,Barinas,Barinas,Venezuela,BNS,SVBI,8.619575,-70.220825,666,-4,U
2824,Barquisimeto Intl,Barquisimeto,Venezuela,BRM,SVBM,10.042747,-69.358619,2042,-4,U
2830,Canaima,Canaima,Venezuela,CAJ,SVCN,6.231989,-62.854433,1450,-4,U
2844,Josefa Camejo,Paraguana,Venezuela,LSP,SVJC,11.780775,-70.151497,75,-4,U
2848,La Chinita Intl,Maracaibo,Venezuela,MAR,SVMC,10.558208,-71.727856,235,-4,U
2850,Del Caribe Intl Gen Santiago Marino,Porlamar,Venezuela,PMV,SVMG,10.912926,-63.967581,74,-4,U
2851,Simon Bolivar Intl,Caracas,Venezuela,CCS,SVMI,10.603117,-66.990583,235,-4,U
2852,Maturin,Maturin,Venezuela,MUN,SVMT,9.749067,-63.1534,224,-4,U
2853,Casique Aramare,Puerto Ayacucho,Venezuela,PYH,SVPA,5.619992,-67.606103,245,-4,U
2856,General Manuel Carlos Piar,Guayana,Venezuela,PZO,SVPR,8.288528,-62.760361,472,-4,U
2861,Mayor Buenaventura Vivas,Santo Domingo,Venezuela,STD,SVSO,7.565111,-72.035125,1083,-4,U
2864,San Tome,San Tome,Venezuela,SOM,SVST,8.945147,-64.151083,837,-4,U
2868,Arturo Michelena Intl,Valencia,Venezuela,VLN,SVVA,10.149733,-67.9284,1417,-4,U
2870,Dr Antonio Nicolas Briceno,Valera,Venezuela,VLV,SVVL,9.340797,-70.584089,1893,-4,U
2874,V C Bird Intl,Antigua,Antigua and Barbuda,ANU,TAPA,17.136749,-61.792667,62,-4,U
2875,Grantley Adams Intl,Bridgetown,Barbados,BGI,TBPB,13.074603,-59.492456,169,-4,U
2877,Melville Hall,Dominica,Dominica,DOM,TDPD,15.547028,-61.3,73,-4,U
2878,Le Lamentin,Fort-de-france,Martinique,FDF,TFFF,14.591033,-61.003175,16,-4,U
2879,Grand Case,St. Martin,Guadeloupe,SFG,TFFG,18.099914,-63.047197,7,-4,U
2881,Le Raizet,Pointe-a-pitre,Guadeloupe,PTP,TFFR,16.265306,-61.531806,36,-4,U
2882,Point Salines Intl,Point Salines,Grenada,GND,TGPY,12.004247,-61.786192,41,-4,U
2883,Cyril E King,St. Thomas,Virgin Islands,STT,TIST,18.337306,-64.973361,23,-4,U
2884,Henry E Rohlsen,St. Croix Island,Virgin Islands,STX,TISX,17.701889,-64.798556,74,-4,U
2885,Rafael Hernandez,Aguadilla,Puerto Rico,BQN,TJBQ,18.494861,-67.129444,237,-4,U
2888,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,TJMZ,18.255694,-67.148472,28,-4,U
2889,Mercedita,Ponce,Puerto Rico,PSE,TJPS,18.008306,-66.563028,29,-4,U
2890,Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U
2891,Robert L Bradshaw,Basse Terre,Saint Kitts and Nevis,SKB,TKPK,17.311194,-62.718667,170,-4,U
2893,George F L Charles,Castries,Saint Lucia,SLU,TLPC,14.020228,-60.992936,22,-4,U
2894,Hewanorra Intl,Hewandorra,Saint Lucia,UVF,TLPL,13.733194,-60.952597,14,-4,U
2895,Reina Beatrix Intl,Oranjestad,Aruba,AUA,TNCA,12.501389,-70.015221,60,-4,U
2896,Flamingo,Kralendijk,Netherlands Antilles,BON,TNCB,12.131044,-68.268511,20,-4,U
2897,Hato,Willemstad,Netherlands Antilles,CUR,TNCC,12.188853,-68.959803,29,-4,U
2898,F D Roosevelt,Oranjestad,Netherlands Antilles,EUX,TNCE,17.496492,-62.979439,129,-4,U
2899,Princess Juliana Intl,Philipsburg,Netherlands Antilles,SXM,TNCM,18.040953,-63.1089,14,-4,U
2900,Wallblake,The Valley,Anguilla,AXA,TQPF,18.204834,-63.055084,127,-4,U
2901,Crown Point,Scarborough,Trinidad and Tobago,TAB,TTCP,11.149658,-60.832194,38,-4,U
2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,TTPP,10.595369,-61.337242,58,-4,U
2903,Terrance B Lettsome Intl,Tortola,British Virgin Islands,EIS,TUPJ,18.444834,-64.542975,15,-4,U
6839,Allakaket Airport,Allakaket,United States,AET,PFAL,66.5519,-152.6222,441,-8,A
2907,E T Joshua,Kingstown,Saint Vincent and the Grenadines,SVD,TVSV,13.144306,-61.210861,66,-4,U
2908,Almaty,Alma-ata,Kazakhstan,ALA,UAAA,43.352072,77.040508,2234,6,U
2910,Astana Intl,Tselinograd,Kazakhstan,TSE,UACC,51.022222,71.466944,1165,6,U
2912,Manas,Bishkek,Kyrgyzstan,FRU,UAFM,43.061306,74.477556,2058,5,U
2913,Osh,Osh,Kyrgyzstan,OSS,UAFO,40.608989,72.793269,2927,5,U
2914,Shymkent,Chimkent,Kazakhstan,CIT,UAII,42.364167,69.478889,1385,6,U
6803,Yakutat,Yakutat,United States,YAK,PAYA,59.3012,-139.3937,33,-9,A
2916,Uralsk,Uralsk,Kazakhstan,URA,UARR,51.150833,51.543056,125,5,U
2917,Pavlodar,Pavlodar,Kazakhstan,PWQ,UASP,52.195,77.073889,410,6,U
2918,Semipalatinsk,Semiplatinsk,Kazakhstan,PLX,UASS,50.3513,80.2344,761,6,U
2920,Aktyubinsk,Aktyubinsk,Kazakhstan,AKX,UATT,50.245833,57.206667,738,5,U
2922,Heydar Aliyev,Baku,Azerbaijan,GYD,UBBB,40.4675,50.046667,10,4,E
2923,Yakutsk,Yakutsk,Russia,YKS,UEEE,62.09325,129.770672,325,10,N
2926,Ignatyevo,Blagoveschensk,Russia,BQS,UHBB,50.425394,127.412478,638,10,N
2927,Novy,Khabarovsk,Russia,KHV,UHHH,48.528044,135.188361,244,11,N
6838,Sawyer International Airport,Marquette,United States,MQT,KMQT,46.353611,-87.395278,1221,-5,A
2930,Sokol,Magadan,Russia,GDX,UHMM,59.910989,150.720439,574,12,N
2931,Pevek,Pevek,Russia,PWE,UHMP,69.783283,170.597006,11,12,N
2932,Yelizovo,Petropavlovsk,Russia,PKC,UHPP,53.167889,158.453669,131,12,N
2933,Khomutovo,Yuzhno-sakhalinsk,Russia,UUS,UHSS,46.888672,142.717531,59,11,N
2934,Knevichi,Vladivostok,Russia,VVO,UHWW,43.398953,132.148017,46,11,N
2935,Kadala,Chita,Russia,HTA,UIAA,52.026317,113.305556,2272,10,N
2936,Bratsk,Bratsk,Russia,BTK,UIBB,56.370556,101.698331,1610,9,N
2937,Irkutsk,Irkutsk,Russia,IKT,UIII,52.268028,104.388975,1675,9,N
2938,Mukhino,Ulan-ude,Russia,UUD,UIUU,51.807764,107.437644,1690,9,N
2939,Boryspil Intl,Kiev,Ukraine,KBP,UKBB,50.345,30.894722,427,2,E
2940,Donetsk Intl,Donetsk,Ukraine,DOK,UKCC,48.073611,37.739722,791,2,E
2941,Dnipropetrovsk Intl,Dnepropetrovsk,Ukraine,DNK,UKDD,48.357222,35.100556,481,2,E
2942,Simferopol Intl,Simferopol,Ukraine,SIP,UKFF,45.052222,33.975139,639,2,E
2944,Zhuliany Intl,Kiev,Ukraine,IEV,UKKK,50.401694,30.449697,586,2,E
2945,Lviv Intl,Lvov,Ukraine,LWO,UKLL,49.8125,23.956111,1071,2,E
6837,Ford Airport,Iron Mountain,United States,IMT,KIMT,45.8183611,-88.1145556,1182,-5,A
2947,Odesa Intl,Odessa,Ukraine,ODS,UKOO,46.426767,30.676464,172,2,E
2948,Pulkovo,St. Petersburg,Russia,LED,ULLI,59.800292,30.262503,78,4,N
2949,Murmansk,Murmansk,Russia,MMK,ULMM,68.781672,32.750822,266,4,N
2950,Gomel,Gomel,Belarus,GME,UMGG,52.527022,31.016692,471,3,E
2952,Khrabrovo,Kaliningrad,Russia,KGD,UMKK,54.89005,20.592633,42,3,N
2954,Minsk 2,Minsk 2,Belarus,MSQ,UMMS,53.882469,28.030731,670,3,E
2955,Abakan,Abakan,Russia,ABA,UNAA,53.74,91.385,831,8,N
2956,Barnaul,Barnaul,Russia,BAX,UNBB,53.363775,83.538533,838,7,N
2957,Kemerovo,Kemorovo,Russia,KEJ,UNEE,55.270094,86.107208,863,8,N
2958,Omsk,Omsk,Russia,OMS,UNOO,54.967042,73.310514,311,7,N
2960,Pashkovskiy,Krasnodar,Russia,KRR,URKK,45.034689,39.170539,118,4,N
2961,Uytash,Makhachkala,Russia,MCX,URML,42.816822,47.652294,12,4,N
2962,Mineralnyye Vody,Mineralnye Vody,Russia,MRV,URMM,44.225072,43.081889,1054,4,N
2963,Shpakovskoye,Stavropol,Russia,STW,URMT,45.109165,42.112778,1486,4,N
2964,Rostov Na Donu,Rostov,Russia,ROV,URRR,47.258208,39.818089,280,4,N
2965,Sochi,Sochi,Russia,AER,URSS,43.449928,39.956589,89,4,N
2966,Astrakhan,Astrakhan,Russia,ASF,URWA,46.283333,48.006278,-65,6,N
2967,Gumrak,Volgograd,Russia,VOG,URWW,48.782528,44.345544,482,4,N
2968,Balandino,Chelyabinsk,Russia,CEK,USCC,55.305836,61.503333,769,6,N
2969,Magnitogorsk,Magnetiogorsk,Russia,MQF,USCM,53.393131,58.755661,1431,6,N
2972,Nizhnevartovsk,Nizhnevartovsk,Russia,NJC,USNN,60.949272,76.483617,177,6,N
2973,Bolshoye Savino,Perm,Russia,PEE,USPP,57.914517,56.021214,404,6,N
2974,Surgut,Surgut,Russia,SGC,USRR,61.343694,73.401842,200,6,N
2975,Koltsovo,Yekaterinburg,Russia,SVX,USSS,56.743108,60.802728,764,6,N
2976,Ashgabat,Ashkhabad,Turkmenistan,ASB,UTAA,37.986814,58.360967,692,5,U
2979,Dushanbe,Dushanbe,Tajikistan,DYU,UTDD,38.543333,68.825,2575,5,U
2980,Bukhara,Bukhara,Uzbekistan,BHK,UTSB,39.775,64.483333,751,5,U
2981,Samarkand,Samarkand,Uzbekistan,SKD,UTSS,39.700547,66.983829,2224,5,U
2983,Yuzhny,Tashkent,Uzbekistan,TAS,UTTT,41.257861,69.281186,1417,5,U
2985,Sheremetyevo,Moscow,Russia,SVO,UUEE,55.972642,37.414589,622,4,N
2987,Chertovitskoye,Voronezh,Russia,VOZ,UUOO,51.814211,39.229589,514,4,N
2988,Vnukovo,Moscow,Russia,VKO,UUWW,55.591531,37.261486,685,4,N
2989,Syktyvkar,Syktyvkar,Russia,SCW,UUYY,61.64705,50.84505,342,4,N
2990,Kazan,Kazan,Russia,KZN,UWKD,55.606186,49.278728,411,4,N
2991,Orenburg,Orenburg,Russia,REN,UWOO,51.795786,55.456744,387,6,N
2992,Ufa,Ufa,Russia,UFA,UWUU,54.557511,55.874417,449,6,N
2994,Ahmedabad,Ahmedabad,India,AMD,VAAH,23.077242,72.63465,189,5.5,N
2996,Aurangabad,Aurangabad,India,IXU,VAAU,19.862728,75.398114,1911,5.5,N
2997,Chhatrapati Shivaji Intl,Mumbai,India,BOM,VABB,19.088686,72.867919,37,5.5,N
2999,Bhuj,Bhuj,India,BHJ,VABJ,23.287828,69.670147,268,5.5,N
3001,Vadodara,Baroda,India,BDQ,VABO,22.336164,73.226289,129,5.5,N
3002,Bhopal,Bhopal,India,BHO,VABP,23.287467,77.337375,1719,5.5,N
3003,Bhavnagar,Bhaunagar,India,BHU,VABV,21.752206,72.185181,44,5.5,N
3007,Goa,Goa,India,GOI,VAGO,15.380833,73.831422,184,5.5,N
3008,Devi Ahilyabai Holkar,Indore,India,IDR,VAID,22.721786,75.801086,1850,5.5,N
3009,Jabalpur,Jabalpur,India,JLR,VAJB,23.177817,80.052047,1624,5.5,N
3010,Jamnagar,Jamnagar,India,JGA,VAJM,22.465522,70.012556,69,5.5,N
3011,Kandla,Kandla,India,IXY,VAKE,23.112719,70.100289,96,5.5,N
3012,Khajuraho,Khajuraho,India,HJR,VAKJ,24.817197,79.918597,728,5.5,N
3015,Dr Ambedkar Intl,Nagpur,India,NAG,VANP,21.092192,79.047183,1033,5.5,N
3017,Pune,Pune,India,PNQ,VAPO,18.582111,73.919697,1942,5.5,N
3018,Porbandar,Porbandar,India,PBD,VAPR,21.648675,69.657219,23,5.5,N
3019,Rajkot,Rajkot,India,RAJ,VARK,22.309183,70.779525,441,5.5,N
3020,Raipur,Raipur,India,RPR,VARP,21.180406,81.738753,1041,5.5,N
3022,Surat,Surat,India,STV,VASU,21.114061,72.741792,16,5.5,N
3023,Udaipur,Udaipur,India,UDR,VAUD,24.617697,73.8961,1684,5.5,N
3024,Bandaranaike Intl Colombo,Colombo,Sri Lanka,CMB,VCBI,7.180756,79.884117,30,6,U
3034,Phnom Penh Intl,Phnom-penh,Cambodia,PNH,VDPP,11.546556,104.844139,40,7,U
3035,Siem Reap,Siem-reap,Cambodia,REP,VDSR,13.410666,103.81284,60,7,U
3038,Agartala,Agartala,India,IXA,VEAT,23.886978,91.24045,46,5.5,N
3039,Aizawl,Aizwal,India,AJL,VEAZ,23.746603,92.802767,1001,5.5,N
3040,Bagdogra,Baghdogra,India,IXB,VEBD,26.681206,88.328567,412,5.5,N
3042,Bhubaneshwar,Bhubaneswar,India,BBI,VEBS,20.244364,85.817781,138,6,N
3043,Netaji Subhash Chandra Bose Intl,Kolkata,India,CCU,VECC,22.654739,88.446722,16,5.5,N
6800,Delta County Airport,Escanaba,United States,ESC,KESC,45.722778,-87.093611,609,-5,A
3048,Gaya,Gaya,India,GAY,VEGY,24.744308,84.951175,380,5.5,N
3050,Imphal,Imphal,India,IMF,VEIM,24.75995,93.896697,2540,5.5,N
3053,Jorhat,Jorhat,India,JRH,VEJT,26.731528,94.175536,311,5.5,N
3055,Silchar,Silchar,India,IXS,VEKU,24.912928,92.978742,352,5.5,N
3056,Lilabari,Lilabari,India,IXI,VELR,27.295494,94.09765,330,5.5,N
3061,Patna,Patina,India,PAT,VEPT,25.591317,85.087992,170,5.5,N
3063,Birsa Munda,Ranchi,India,IXR,VERC,23.31425,85.321675,2148,5.5,N
3066,Vishakhapatnam,Vishakhapatnam,India,VTZ,VEVZ,17.721167,83.224483,15,6,N
3068,Coxs Bazar,Cox's Bazar,Bangladesh,CXB,VGCB,21.452194,91.963889,12,6,U
3069,Shah Amanat Intl,Chittagong,Bangladesh,CGP,VGEG,22.249611,91.813286,12,6,U
3071,Jessore,Jessore,Bangladesh,JSR,VGJR,23.1838,89.160833,20,6,U
3072,Shah Mokhdum,Rajshahi,Bangladesh,RJH,VGRJ,24.437219,88.616511,64,6,U
3073,Saidpur,Saidpur,Bangladesh,SPD,VGSD,25.759228,88.908869,125,6,U
3074,Osmany Intl,Sylhet Osmani,Bangladesh,ZYL,VGSY,24.963242,91.866783,50,6,U
3076,Zia Intl,Dhaka,Bangladesh,DAC,VGZR,23.843333,90.397781,30,6,U
3077,Hong Kong Intl,Hong Kong,Hong Kong,HKG,VHHH,22.308919,113.914603,28,8,U
3080,Allahabad,Allahabad,India,IXD,VIAL,25.440064,81.733872,322,5.5,N
3081,Amritsar,Amritsar,India,ATQ,VIAR,31.709594,74.797264,756,5.5,N
3084,Varanasi,Varanasi,India,VNS,VIBN,25.452358,82.859342,266,5.5,N
3089,Chandigarh,Chandigarh,India,IXC,VICG,30.673469,76.788542,1012,5.5,N
3092,Dehradun,Dehra Dun,India,DED,VIDN,30.189689,78.180256,1831,5.5,N
3093,Indira Gandhi Intl,Delhi,India,DEL,VIDP,28.5665,77.103088,777,5.5,N
3094,Gwalior,Gwalior,India,GWL,VIGR,26.293336,78.227753,617,5.5,N
3097,Jodhpur,Jodhpur,India,JDH,VIJO,26.251092,73.048869,717,5.5,N
3098,Jaipur,Jaipur,India,JAI,VIJP,26.824192,75.812161,1263,5.5,N
3100,Jammu,Jammu,India,IXJ,VIJU,32.689142,74.837389,1029,5,N
3101,Kanpur,Kanpur,India,KNU,VIKA,26.441444,80.364864,411,5.5,N
3103,Ludhiana,Ludhiaha,India,LUH,VILD,30.854681,75.952592,834,5.5,N
3104,Leh,Leh,India,IXL,VILH,34.135872,77.546514,10682,5.5,N
3105,Lucknow,Lucknow,India,LKO,VILK,26.760594,80.889339,410,5.5,N
3112,Srinagar,Srinagar,India,SXR,VISR,33.987139,74.77425,5429,5.5,N
3115,Luang Phabang Intl,Luang Prabang,Laos,LPQ,VLLB,19.897914,102.160764,955,7,U
3116,Pakse,Pakse,Laos,PKZ,VLPS,15.132053,105.781417,351,7,U
3118,Savannakhet,Savannakhet,Laos,ZVK,VLSK,16.556594,104.759531,509,7,U
3120,Wattay Intl,Vientiane,Laos,VTE,VLVT,17.988322,102.563256,564,7,U
3121,Macau Intl,Macau,Macau,MFM,VMMC,22.149556,113.591558,20,8,U
3122,Bhairahawa,Bhairawa,Nepal,BWA,VNBW,27.505703,83.41625,358,5.75,N
